cases_0_submitter_id	cases_0_case_id	cases_0_samples_0_sample_type	data_type	cases_0_samples_0_tissue_type	file_name	cases_0_samples_0_submitter_id	cases_0_samples_0_portions_0_analytes_0_aliquots_0_aliquot_id	cases_0_samples_0_sample_id	file_id	data_category	cases_0_samples_0_tumor_descriptor	cases_0_samples_0_portions_0_analytes_0_aliquots_0_submitter_id
TCGA-AN-A04C	66072c06-f251-4f0b-b6ae-12b407c52cc6	Primary Tumor	Gene Expression Quantification		b39d696e-8048-41d1-a849-4cccdaf54d06.FPKM.txt.gz	TCGA-AN-A04C-01A	b713c549-0c1f-4c64-bffd-a3b5b693d5a6	4a7e95e4-58b5-4e96-a029-98f294b3cd54	ce839333-0e6d-4c0c-9ca6-37fe285d06b0	Transcriptome Profiling		TCGA-AN-A04C-01A-21R-A034-07
TCGA-GM-A2DI	66fa504c-4ae4-49ac-9355-1e063776dc0d	Primary Tumor	Gene Expression Quantification		684122bd-81c6-41af-a8e3-700bb833cd11.FPKM.txt.gz	TCGA-GM-A2DI-01A	c50e1f9f-6059-4609-876d-938efb8a784e	554cd9e3-7bf0-4d5b-a389-d258a8f46073	500fc423-2c62-4ef3-baf4-d845e5177c29	Transcriptome Profiling		TCGA-GM-A2DI-01A-31R-A18M-07
TCGA-E2-A10C	9ac44381-5d43-4f63-aa3f-7703bfc923c9	Primary Tumor	Gene Expression Quantification		05c907d7-e28f-4f9d-9df3-64ee7b3a8c8e.FPKM.txt.gz	TCGA-E2-A10C-01A	1f7762ae-94bf-4ab4-a6d6-7fe57b1e1e99	afed1e5d-c6c1-4d95-9e57-d82f6a823543	e752b4d0-496a-41aa-adcb-0f3a7ba2e0bf	Transcriptome Profiling		TCGA-E2-A10C-01A-21R-A10J-07
TCGA-D8-A1X5	eb93df3d-9e25-4e4c-9a5d-350f296e5acf	Primary Tumor	Gene Expression Quantification		cafa9291-b00f-4ca4-b8e1-7352c5d885b2.FPKM.txt.gz	TCGA-D8-A1X5-01A	95a12af8-5704-4745-b0a0-960f67af8cec	ae5c9a58-e3ae-420f-8f72-1e4ffdd3df24	45c08771-711c-44b0-a370-44a7499f96fd	Transcriptome Profiling		TCGA-D8-A1X5-01A-11R-A14D-07
TCGA-LL-A5YM	e9a12df9-024e-4cbc-b6bf-e4e87485fa90	Primary Tumor	Gene Expression Quantification		5445d9fd-a8a9-4fc0-9876-b9bebc549f9b.FPKM.txt.gz	TCGA-LL-A5YM-01A	02a7b2f2-7ae3-426c-9ec5-cdb5ffcaaaa6	cf5fda71-8fba-43fc-91f3-e4baa36571dd	b43d2326-eb4e-45a2-bc61-94d3d0e2db0f	Transcriptome Profiling		TCGA-LL-A5YM-01A-11R-A28M-07
TCGA-B6-A0I9	44954053-0b93-4577-a436-42777e442300	Primary Tumor	Gene Expression Quantification		3b2c4de1-9a4a-43ad-8723-1f634b339183.FPKM.txt.gz	TCGA-B6-A0I9-01A	1a99c4ba-6948-4054-96cd-62164ff4a6f0	43f2cdb0-e5f0-4586-808a-fc0ef3313aa0	29d6869a-6f8c-4a6b-a990-fdb7ceef4e06	Transcriptome Profiling		TCGA-B6-A0I9-01A-11R-A034-07
TCGA-E9-A1ND	f06f09f3-8133-4a92-ac86-fbe64295e0d8	Primary Tumor	Gene Expression Quantification		4dddb0ad-1c56-4100-9f5e-a0e9722a12f9.FPKM.txt.gz	TCGA-E9-A1ND-01A	526da11e-9125-4fcd-98d7-02994c9783d1	b41b1f04-226e-466c-b5e1-f61e45ad3210	fe718a6b-5f6d-4314-b891-08aadd1f0009	Transcriptome Profiling		TCGA-E9-A1ND-01A-11R-A144-07
TCGA-BH-A0BT	a32cb96a-78bf-456e-a6ab-2d47b2c67ad4	Solid Tissue Normal	Gene Expression Quantification		54a62dcd-c9a6-4a97-85c9-62e364766fca.FPKM.txt.gz	TCGA-BH-A0BT-11A	8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef	ac1e8a8e-b6e8-48f3-ba5b-1baa4272a6c7	56e7291d-3de2-4daa-aa41-4b4fd04b1f6e	Transcriptome Profiling		TCGA-BH-A0BT-11A-21R-A12P-07
TCGA-C8-A8HQ	6951fe6a-d7d1-4f41-85af-76655b5d1f62	Primary Tumor	Gene Expression Quantification		ff1a6ac0-ed5a-4736-8e76-083d33edb720.FPKM.txt.gz	TCGA-C8-A8HQ-01A	7f8c9d62-0803-44d6-9375-b4e71612a0b1	e24e7c7e-1cd5-4c45-b50c-a731f894cdbe	5d86d6c7-d15d-41db-b546-e9c26b63b8d5	Transcriptome Profiling		TCGA-C8-A8HQ-01A-11R-A36F-07
TCGA-E9-A1R0	f2da1d3f-f226-4c99-a97e-9b26f67d7a5d	Primary Tumor	Gene Expression Quantification		e6981360-42ea-402a-aead-f6f2b31ef30c.FPKM.txt.gz	TCGA-E9-A1R0-01A	4c6443ed-bc36-4c94-85dd-9bf7aab6a5b3	e61781e7-6c4e-4a6f-8f8d-22896b1243ca	c40ce85d-56a6-4f00-9ae4-8764a9bdb4ee	Transcriptome Profiling		TCGA-E9-A1R0-01A-22R-A16F-07
TCGA-AC-A2BM	8159ff7b-89f4-411a-9b9c-491f1cb3eb34	Primary Tumor	Gene Expression Quantification		1e7b2b3b-f84d-42b2-b991-42d44f10340b.FPKM.txt.gz	TCGA-AC-A2BM-01A	54f1981b-9d8f-48cc-9586-d2e9a8d468f5	8d65b4ee-183b-4767-9091-dec23a17af93	c54c5330-80a6-40d8-8a8d-4499f916b8c9	Transcriptome Profiling		TCGA-AC-A2BM-01A-11R-A21T-07
TCGA-A8-A07O	cf9db1af-17f0-490e-8139-142bd704763a	Primary Tumor	Gene Expression Quantification		141d81ab-3493-4e25-b9ee-17a905f68b23.FPKM.txt.gz	TCGA-A8-A07O-01A	0b743ba9-a340-46a0-9276-a5ddd3ee69d6	2d80cd9e-8906-4fc9-9645-b3c137d71dc7	075d1d7d-0dea-4dd3-b7a0-a444131003ae	Transcriptome Profiling		TCGA-A8-A07O-01A-11R-A00Z-07
TCGA-UU-A93S	45013972-2dfd-4f82-a076-e3e4af1b43b8	Primary Tumor	Gene Expression Quantification		5310b432-6d4a-4b07-a9c3-d3db29515dfc.FPKM.txt.gz	TCGA-UU-A93S-01A	24ef9702-a1e5-4276-abb2-87088861d471	0692591c-b717-4d4e-b3ce-ea1620eb127e	240efd21-ba02-4497-ad45-1f0d406b240f	Transcriptome Profiling		TCGA-UU-A93S-01A-21R-A41B-07
TCGA-B6-A0RP	451e1a67-47e6-4738-99d7-fb7771ef61a3	Primary Tumor	Gene Expression Quantification		133a3327-f686-4061-b6a3-edcc9085264e.FPKM.txt.gz	TCGA-B6-A0RP-01A	a77173cb-3e81-4957-a76f-18824d5e06dd	6f261668-4373-4bf7-940b-38acf79b97b5	984c8ca6-8d94-4940-aeec-1bb1e706dcb9	Transcriptome Profiling		TCGA-B6-A0RP-01A-21R-A084-07
TCGA-A2-A0EM	2fdfd287-d13c-4910-9788-73987d45908a	Primary Tumor	Gene Expression Quantification		90d19c5c-f80b-454b-b776-99d13f01617e.FPKM.txt.gz	TCGA-A2-A0EM-01A	8d30a0ab-a41f-40ef-bd59-f738f4b39941	0d9139aa-d829-4ac9-8a65-822dcf79971c	63ac6bf9-595f-4dd5-9139-fddcf4683c0c	Transcriptome Profiling		TCGA-A2-A0EM-01A-11R-A034-07
TCGA-D8-A1JA	9ced0c70-c46c-4f98-8f48-840defe4b8b1	Primary Tumor	Gene Expression Quantification		de2ffea0-e172-45e2-aa15-f543758deb78.FPKM.txt.gz	TCGA-D8-A1JA-01A	ae81378c-ada3-43cb-9855-941467fd856c	4584c7e2-8011-4231-a5e6-26a264f6d1b1	89aebc1f-e721-4a51-ad0c-f652b0f3661d	Transcriptome Profiling		TCGA-D8-A1JA-01A-11R-A13Q-07
TCGA-BH-A0DS	fb57c598-b45b-478a-9d34-ca1f050d5b7c	Primary Tumor	Gene Expression Quantification		a1f64771-b573-4ae0-aa9e-9eb9dc4409b0.FPKM.txt.gz	TCGA-BH-A0DS-01A	00ee8acd-0841-4c85-a99a-8966a6828dd7	a99e45da-6933-4300-9c8a-e9d0f9e9c825	20ebbc04-f579-43e7-ac9e-baac658ef603	Transcriptome Profiling		TCGA-BH-A0DS-01A-11R-A056-07
TCGA-AR-A1AP	9495f029-9882-4c9b-a557-b3aec9e91698	Primary Tumor	Gene Expression Quantification		a1218099-ef29-4229-a2ca-e4f69287f31a.FPKM.txt.gz	TCGA-AR-A1AP-01A	8b0f1897-20d8-492d-9ea9-22f771bbae9d	550f24b0-a925-41d6-be27-96c827693611	85c8b823-cf32-462c-9611-90837222c0da	Transcriptome Profiling		TCGA-AR-A1AP-01A-11R-A12P-07
TCGA-A7-A3IY	6b4e0262-f589-4532-b578-9f2d76c19d90	Primary Tumor	Gene Expression Quantification		2c9671e1-e001-4565-862a-a4845c9bad4f.FPKM.txt.gz	TCGA-A7-A3IY-01A	c4149cf6-980f-4da1-b749-c24aae86f351	fc56be13-c3dd-4dd9-8c34-dc6c7f9d1e16	ff27b9c0-3344-44a8-b01c-7ce539bea41a	Transcriptome Profiling		TCGA-A7-A3IY-01A-21R-A21T-07
TCGA-BH-A18H	878f975b-94fd-4d69-b7e7-1ed3ac2ee438	Primary Tumor	Gene Expression Quantification		97b56126-ffac-494c-ba64-ab43307b3e6d.FPKM.txt.gz	TCGA-BH-A18H-01A	7bc7f99c-28d4-4b54-b9bd-53d5de00cab7	9321161b-d568-4d38-aed3-956786a06329	2f4008fa-8827-45ed-9218-0c4eb1a8ef3d	Transcriptome Profiling		TCGA-BH-A18H-01A-11R-A12D-07
TCGA-BH-A1FJ	f6581eee-61b9-43d4-ab0d-ce5ce3ba1c74	Primary Tumor	Gene Expression Quantification		39b74af5-8b63-4788-b05f-d1696605afdc.FPKM.txt.gz	TCGA-BH-A1FJ-01A	28bc840d-296e-436e-93b8-9c28c0eaf47a	72367269-4151-4e1f-8636-ff91396ba46c	4e36a48f-7236-43a9-b658-7ed36a965bba	Transcriptome Profiling		TCGA-BH-A1FJ-01A-11R-A13Q-07
TCGA-D8-A1Y3	632984bd-dc81-42b6-b024-476cfd0bb2ae	Primary Tumor	Gene Expression Quantification		64c6dc6b-5fb3-48fe-8103-ee7cd86b989d.FPKM.txt.gz	TCGA-D8-A1Y3-01A	e65be669-85f6-4a00-8c0f-3ee7d0fb8bf9	9ae58006-9650-4494-991a-6ee217331740	63352256-7919-42a9-b3ac-401c7fcf8924	Transcriptome Profiling		TCGA-D8-A1Y3-01A-11R-A157-07
TCGA-E9-A1RF	c694615c-b1c6-499c-8058-995633ebf948	Primary Tumor	Gene Expression Quantification		94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9.FPKM.txt.gz	TCGA-E9-A1RF-01A	502939cc-3381-4bc2-9ae6-332846cf836b	ca0d78dc-c860-4835-ad07-052f176804a4	e1f19c60-b9ca-4345-a8dc-a92572ccd4c9	Transcriptome Profiling		TCGA-E9-A1RF-01A-11R-A157-07
TCGA-LL-A442	3f56d67f-5a9c-4353-9408-e7f60eb6477b	Primary Tumor	Gene Expression Quantification		5029a88f-ac46-4a7e-afd0-398cfb17bd5f.FPKM.txt.gz	TCGA-LL-A442-01A	7c355987-c70f-43f1-94cc-f4d12afe0132	efea8f6e-fb7d-42f5-abca-3ff47da3c062	7484e637-b06c-44f0-838d-82c08ae53dbc	Transcriptome Profiling		TCGA-LL-A442-01A-11R-A24H-07
TCGA-A8-A06U	6bc4c56d-aac5-49a2-9913-9538d06d898f	Primary Tumor	Gene Expression Quantification		2a2f6758-f11e-4060-bb0d-601e92e7c392.FPKM.txt.gz	TCGA-A8-A06U-01A	89f9e509-5f4c-439b-b610-860f209332d2	d1224e18-6c94-45f7-afb0-d4321150cc8f	f57b5c27-369f-4db2-bdfe-50f283eee155	Transcriptome Profiling		TCGA-A8-A06U-01A-11R-A00Z-07
TCGA-AO-A12B	f6ed684f-ee7a-496c-80d5-6eacd494d16a	Primary Tumor	Gene Expression Quantification		1c421a13-81a2-49de-b0a1-a2c0dc563357.FPKM.txt.gz	TCGA-AO-A12B-01A	44225bb7-92c6-4a6d-b136-bc51666ba84a	cac72f1c-d337-4e20-8ba0-e48126517a66	4dbda499-29c8-49e7-ad14-502542c41f73	Transcriptome Profiling		TCGA-AO-A12B-01A-11R-A10J-07
TCGA-PE-A5DD	b0700958-5f90-4546-b35f-635cd506889b	Primary Tumor	Gene Expression Quantification		c758cf60-68bc-4154-9d43-44339da29889.FPKM.txt.gz	TCGA-PE-A5DD-01A	38adc5a4-bf82-4a06-a179-e84dd42593da	723a715f-02aa-4708-bb61-84a36792ec83	05037c1f-6de0-4d25-9a1c-9f0cd5a200fe	Transcriptome Profiling		TCGA-PE-A5DD-01A-12R-A27Q-07
TCGA-A2-A04R	f3a058b9-fb7f-4098-8f0e-83c2acfa1ed5	Primary Tumor	Gene Expression Quantification		e740e34f-31fe-4fe4-8965-4e9ec5ec50fd.FPKM.txt.gz	TCGA-A2-A04R-01A	8801f107-f5d5-4ad5-877d-a5acb12596b3	e29fc4e1-4c82-46d7-997c-be59470c7751	21dd15c2-099d-422f-9f05-cfd1170d5bfc	Transcriptome Profiling		TCGA-A2-A04R-01A-41R-A109-07
TCGA-A8-A06N	3a711140-1b89-4611-9992-3861e3d0e01a	Primary Tumor	Gene Expression Quantification		ca5d0721-99cf-4b7c-b708-6acea2ae86bd.FPKM.txt.gz	TCGA-A8-A06N-01A	a14dc21a-6a46-4be8-9247-76cbc70dfe8b	600df455-fdf4-4955-8d65-236b7b112693	22a34bd6-25d5-404a-b96d-d2f188a39248	Transcriptome Profiling		TCGA-A8-A06N-01A-11R-A00Z-07
TCGA-A2-A0ER	7455d832-ad66-40df-85d7-3a7051c4498d	Primary Tumor	Gene Expression Quantification		1f90a18e-1e38-4365-bbbe-9959fe96ef77.FPKM.txt.gz	TCGA-A2-A0ER-01A	9c8e0865-894b-4a0b-83e4-c3e7a40e871b	5c703f38-38a5-4543-a964-88cf1d5ba2f1	32a8cfef-47fc-4652-a277-04e2c0cc95aa	Transcriptome Profiling		TCGA-A2-A0ER-01A-21R-A034-07
TCGA-BH-A1FU	c348a9b3-c901-4384-a222-144387bac0c5	Primary Tumor	Gene Expression Quantification		bcf137e8-156d-4609-8b1b-9a9b379aa2ce.FPKM.txt.gz	TCGA-BH-A1FU-01A	05a4f4ff-cdfd-4332-8146-066657a4c3cc	438152c8-2d26-4b35-9f68-a4b6c473916e	36306de1-48c7-4d2c-ad1c-9ecf8ca5544a	Transcriptome Profiling		TCGA-BH-A1FU-01A-11R-A14D-07
TCGA-E9-A1R3	4922cddc-575c-4b8a-8245-ce5f6876760c	Primary Tumor	Gene Expression Quantification		811bb9fa-9aea-4ea9-a1c7-3f9fa5d42f6b.FPKM.txt.gz	TCGA-E9-A1R3-01A	678ba111-3b01-49b7-83d9-165ef0288a34	27c9fa1c-e5e1-40d3-8d25-81f10d27d984	8c9bb353-26f2-4d3a-b596-35d898c22bbc	Transcriptome Profiling		TCGA-E9-A1R3-01A-31R-A14M-07
TCGA-A8-A08I	7acf33e7-c386-45fd-8c9a-469600378687	Primary Tumor	Gene Expression Quantification		938f73df-ebb5-4905-926d-e609a601d9b5.FPKM.txt.gz	TCGA-A8-A08I-01A	3e853cb1-4747-4f98-be64-d5de7fba801e	6d462341-cb4a-47bf-8c1b-2ffd6cf5e9ed	1f70f110-42bf-4e2e-a478-38f93558bb6e	Transcriptome Profiling		TCGA-A8-A08I-01A-11R-A00Z-07
TCGA-BH-A0DO	d3d4d709-ab34-4617-aa8c-51a3d0a3efe6	Primary Tumor	Gene Expression Quantification		2d71fd22-4dd1-4954-87cf-a7c5879b8bec.FPKM.txt.gz	TCGA-BH-A0DO-01B	46892fa4-f179-4991-99da-629d8cf936f6	8b5d38fb-e9ad-445c-b5d5-f054a5eafeb1	ef8a3804-1950-4dfe-abb0-6c1efbf2adb0	Transcriptome Profiling		TCGA-BH-A0DO-01B-11R-A12D-07
TCGA-AC-A5XU	97677fd7-8523-48c5-a8ce-614fd4010551	Primary Tumor	Gene Expression Quantification		f597456d-8d98-457a-99d7-598d321fbdc9.FPKM.txt.gz	TCGA-AC-A5XU-01A	f48e8432-bcb7-4aa9-9c8f-6de4a96179b2	29d94e70-4462-4ff5-aa91-75d7a412083f	4772e944-57cc-4008-8afd-217d99096941	Transcriptome Profiling		TCGA-AC-A5XU-01A-11R-A28M-07
TCGA-OL-A6VQ	34126cd5-cc38-4198-8582-c14fb5db7acb	Primary Tumor	Gene Expression Quantification		987f148b-b2ba-4d97-a09a-20487b27051c.FPKM.txt.gz	TCGA-OL-A6VQ-01A	10fbe91f-3570-4cc4-9a86-ea660a86a806	863804ba-7fcd-49ce-a544-5a98eb3f2857	98208034-8e94-4e12-afbe-8480bc26f494	Transcriptome Profiling		TCGA-OL-A6VQ-01A-12R-A41B-07
TCGA-C8-A1HM	8b525ec6-d24b-49d4-bfcb-b354de4dae7c	Primary Tumor	Gene Expression Quantification		f966cb98-e661-453d-b1ae-aacf5876520a.FPKM.txt.gz	TCGA-C8-A1HM-01A	eb908a6f-d6f2-40ef-90da-97438cd2281e	e3118dbe-9f93-45b0-81d3-2e64f06b7c74	e854b99f-17bc-4e9d-8b36-fbc3ff35c46c	Transcriptome Profiling		TCGA-C8-A1HM-01A-12R-A137-07
TCGA-AN-A04A	e5aae05a-478e-4a55-a27c-12b2b4be302a	Primary Tumor	Gene Expression Quantification		fb425afa-26e0-4867-aa6a-cfe1d9fc668a.FPKM.txt.gz	TCGA-AN-A04A-01A	7e09faf6-137d-4d33-98dd-80c48af7ebab	1d8f72b7-8596-40e8-afdf-244dd897758c	752652df-af4b-4357-900d-f9d4520ed782	Transcriptome Profiling		TCGA-AN-A04A-01A-21R-A034-07
TCGA-AR-A1AM	ebd1512a-4865-4193-97b3-f599d555759a	Primary Tumor	Gene Expression Quantification		3be0bfb9-097d-4875-beaa-b0a9929b4c91.FPKM.txt.gz	TCGA-AR-A1AM-01A	a58de230-f177-4c58-95ec-55b6edb08452	7153d60a-43d2-4a9a-bd8d-c15cd0bd9d75	a60c09c8-8bed-49a6-a2da-4203b94f5d6d	Transcriptome Profiling		TCGA-AR-A1AM-01A-41R-A22K-07
TCGA-B6-A1KN	271404de-24e8-43f6-806b-fb510c1124c4	Primary Tumor	Gene Expression Quantification		3c841072-1f34-410a-b993-13d51e011783.FPKM.txt.gz	TCGA-B6-A1KN-01A	71b773fb-1efb-4d0f-9499-110ba937ade6	ca44a8bf-428e-48b5-ae58-614f9a3e0fd8	ab245985-2c88-4ed5-8a53-b1806fcca956	Transcriptome Profiling		TCGA-B6-A1KN-01A-11R-A13Q-07
TCGA-B6-A0X5	4e6edfe6-adcb-4c12-8ff4-38a79f5887e8	Primary Tumor	Gene Expression Quantification		1f26c527-17d1-4b5a-92ac-057f2411d67f.FPKM.txt.gz	TCGA-B6-A0X5-01A	d4d04af8-9c60-4d14-90a2-c2b211e20092	e56e785d-f9b1-4afa-bc2d-b6cebf9e64cc	d0efdbf4-8fe0-4c50-b1c2-2e268509e0c5	Transcriptome Profiling		TCGA-B6-A0X5-01A-21R-A109-07
TCGA-A2-A0YT	14b95463-2108-4921-afc2-e29eef52b18f	Primary Tumor	Gene Expression Quantification		eaa01a14-f563-4076-8696-9064c9397e6a.FPKM.txt.gz	TCGA-A2-A0YT-01A	451099b0-f348-4aec-bf9f-2982601f013c	0fcd1ba3-8461-4533-9952-2831daf6a4db	3b076c95-66a8-4131-a43f-11575b4b4e1d	Transcriptome Profiling		TCGA-A2-A0YT-01A-11R-A109-07
TCGA-S3-A6ZG	1a679332-30a3-4495-a2e5-39d299e14333	Primary Tumor	Gene Expression Quantification		528dfb33-8225-469d-bd57-d1c5ec8991bb.FPKM.txt.gz	TCGA-S3-A6ZG-01A	0967df37-66ae-4ab3-a1fd-e196d4bc9995	468b4ab5-9750-4685-a967-184da2cfcdb4	51af2659-2a7a-4af1-a130-abf1f605aadb	Transcriptome Profiling		TCGA-S3-A6ZG-01A-22R-A32P-07
TCGA-B6-A0IN	16a8d916-ad46-4690-b1a5-3b2b323f4336	Primary Tumor	Gene Expression Quantification		0826fcd7-749e-4788-a81d-f506b9caf7ff.FPKM.txt.gz	TCGA-B6-A0IN-01A	4eaae575-d631-4e2e-8e70-4b4e0a429d74	75103265-c66d-4bd9-8ecf-cfcf66402918	1750ec00-4d55-4c3e-870b-2f35ec6964f2	Transcriptome Profiling		TCGA-B6-A0IN-01A-11R-A034-07
TCGA-A2-A0CX	c744fc13-3aca-4245-9e24-abd368cc8bef	Primary Tumor	Gene Expression Quantification		f790ef4c-71bf-43a7-a610-4006a4c0a42c.FPKM.txt.gz	TCGA-A2-A0CX-01A	b1ecc303-eb55-436f-9629-cdac63bde297	d3c85f76-56ed-4f64-9edb-9cdf80526e33	417c64cb-51ab-41a9-8732-1c8b96821972	Transcriptome Profiling		TCGA-A2-A0CX-01A-21R-A00Z-07
TCGA-A7-A3J0	da70cf7e-0e61-4c72-b4c5-c408569d11b8	Primary Tumor	Gene Expression Quantification		3ec39b79-fd84-4006-b513-ea78ba8ba16c.FPKM.txt.gz	TCGA-A7-A3J0-01A	1fbf8004-0091-4eb0-9042-d2f1a5174abe	025eac6d-539e-4e43-a6f7-4a2d2def571d	4b2514c4-a799-4df3-960b-67fb0b28a68c	Transcriptome Profiling		TCGA-A7-A3J0-01A-11R-A213-07
TCGA-BH-A0B5	9da462b0-93c2-4305-89f6-7199a30399a7	Solid Tissue Normal	Gene Expression Quantification		00511204-3512-4a5e-b664-60271e968903.FPKM.txt.gz	TCGA-BH-A0B5-11A	35429f42-252a-4a9d-8e99-125f26019418	499a5bbb-9c48-4a4a-8472-d6fa35b6a308	27c15e58-e219-432c-a286-9835a9f9bdff	Transcriptome Profiling		TCGA-BH-A0B5-11A-23R-A12P-07
TCGA-BH-A0B7	214a4507-d974-4b3e-8525-7408fccc6a0f	Solid Tissue Normal	Gene Expression Quantification		17be1b8a-4b2d-499a-9847-37656dea85a8.FPKM.txt.gz	TCGA-BH-A0B7-11A	30cee921-7fb5-4543-aeb6-ab3eaf669f84	ab96b212-ab38-4e27-8c61-5eef673a0798	cae80695-eeb7-4047-b250-7da7b81ee714	Transcriptome Profiling		TCGA-BH-A0B7-11A-34R-A115-07
TCGA-C8-A3M8	c1e704d6-a33b-4891-90bd-992b0040c075	Primary Tumor	Gene Expression Quantification		a8e5861f-e86c-473d-8ff7-5630532b3c61.FPKM.txt.gz	TCGA-C8-A3M8-01A	a04ad65d-6d83-4e84-8bd8-3cab2a195642	122305ed-ca1e-431f-a332-0ac3409cded2	0276de7f-98a7-40af-99ec-716d6fd57405	Transcriptome Profiling		TCGA-C8-A3M8-01A-11R-A213-07
TCGA-BH-A1EX	7b892055-c59d-4550-8688-ad039790af3d	Primary Tumor	Gene Expression Quantification		a3b9677e-a154-41f1-857c-4cd5244b77c3.FPKM.txt.gz	TCGA-BH-A1EX-01A	b5c8962b-15d5-45ba-9a5a-a75dfacbaad9	f713031b-b8ee-4195-91b1-ac9cf63d76a4	4d6bba96-72ae-4999-88f5-052813a46fcf	Transcriptome Profiling		TCGA-BH-A1EX-01A-11R-A13Q-07
TCGA-BH-A0HY	844ad251-3ee4-42f6-ad00-59a7a1670eea	Primary Tumor	Gene Expression Quantification		91d53a9c-726f-4611-a284-d2b4d659fdd5.FPKM.txt.gz	TCGA-BH-A0HY-01A	e074391d-348f-4f95-aad0-7f51c56b9696	38ac0df0-950e-4c55-9f8a-96fd3f837ee6	4b2712c6-b78b-4462-b4bb-350751124dfb	Transcriptome Profiling		TCGA-BH-A0HY-01A-11R-A056-07
TCGA-A2-A3XZ	fe7f74b8-20f4-4471-91dc-4cca8c68e5c0	Primary Tumor	Gene Expression Quantification		d827a931-364f-4e8f-8a50-d600f619be5f.FPKM.txt.gz	TCGA-A2-A3XZ-01A	176b2422-3599-41c5-be62-ae6e28d60b90	6b746708-f6ef-45cd-b877-afa1949d1d78	ce203ab2-4c5d-479b-9ae2-5cab07d446ad	Transcriptome Profiling		TCGA-A2-A3XZ-01A-42R-A239-07
TCGA-BH-A18K	50619f8c-10aa-464a-a227-90a7aa6ffd43	Solid Tissue Normal	Gene Expression Quantification		0ecc60d5-6273-41f8-9fbc-70fb6373e47d.FPKM.txt.gz	TCGA-BH-A18K-11A	dc55c016-0e33-46b0-ac5e-f854c667a378	a456d499-cba4-49a6-a296-998ed018947a	08f93969-5f59-487f-a580-456c2b56f4f5	Transcriptome Profiling		TCGA-BH-A18K-11A-13R-A12D-07
TCGA-AC-A3OD	f2622cdb-ac92-42b3-a1ca-67e133c3dd4a	Primary Tumor	Gene Expression Quantification		0000772b-773d-4cf8-8baf-0e1e6dbf55e8.FPKM.txt.gz	TCGA-AC-A3OD-01B	89a6d94d-59fc-45aa-859a-3b24e6691fe8	18140097-dcf9-4882-baa9-5f6c93585c4b	1da7105a-f0ff-479d-9f82-6c1d94456c91	Transcriptome Profiling		TCGA-AC-A3OD-01B-06R-A22O-07
TCGA-A2-A3XX	53886143-c1c6-40e9-88e6-e4e5e0271fc8	Primary Tumor	Gene Expression Quantification		7795a8f6-c33c-47f5-95f8-f976e8e15bd2.FPKM.txt.gz	TCGA-A2-A3XX-01A	043d5dcd-1524-402b-939c-984a1dc916a0	0a1f4a81-38c6-407a-a33b-716a0f9a6b4d	5fa7bdac-3f9e-4ff7-bba4-38aff6cb9080	Transcriptome Profiling		TCGA-A2-A3XX-01A-21R-A239-07
TCGA-AR-A24H	6f89509c-f802-482e-b4da-94553aa76fe9	Primary Tumor	Gene Expression Quantification		0ca8f6dd-6ffc-416c-8f06-5dee152618a9.FPKM.txt.gz	TCGA-AR-A24H-01A	a4ae2bc2-bc93-4f5c-aef7-730eb0e2ba0c	c7f97f19-47ae-48d3-a90a-0162d3975747	7b2c0f29-79d9-4f7f-be6e-115e43d77420	Transcriptome Profiling		TCGA-AR-A24H-01A-11R-A169-07
TCGA-E9-A244	a4c59287-1ad5-46a5-8040-e591e6ce064f	Primary Tumor	Gene Expression Quantification		4ffc163b-f5af-407d-aae6-769e4ab354d0.FPKM.txt.gz	TCGA-E9-A244-01A	147d6ebb-7359-449a-9e6a-6c8443ebaa2e	51e96168-f2d8-4827-9910-66264b410b4c	28a7f5ff-5a3b-4469-b7ff-7f402b17b902	Transcriptome Profiling		TCGA-E9-A244-01A-11R-A169-07
TCGA-BH-A0E1	606fbc6a-b41b-441d-9401-51e54912bf5e	Primary Tumor	Gene Expression Quantification		483b7d6e-7853-4fd7-9efe-de5574af9045.FPKM.txt.gz	TCGA-BH-A0E1-01A	9bf836ee-036e-40f2-88fb-cf903a40d9f5	dcf7829e-abaa-435f-b41d-a2bcfde5d66a	b585d0a7-a039-4593-9f46-7f4dd8326379	Transcriptome Profiling		TCGA-BH-A0E1-01A-11R-A056-07
TCGA-E2-A15I	64089c20-939f-48b4-ae8b-904ad0597145	Primary Tumor	Gene Expression Quantification		f6466e05-5aea-4d32-a97a-c65589f327e2.FPKM.txt.gz	TCGA-E2-A15I-01A	4f3a68ee-00c8-44bd-b9d6-f3fa6dc4084c	c2f00c0c-9ad9-4c1d-912c-52eacedcba12	126b2a3b-b271-4585-b2c3-089064bd9719	Transcriptome Profiling		TCGA-E2-A15I-01A-21R-A137-07
TCGA-A1-A0SM	784de7ac-8424-42eb-83d4-a1bebaa42b97	Primary Tumor	Gene Expression Quantification		1414d172-710a-4fb6-af82-f8b0c923b259.FPKM.txt.gz	TCGA-A1-A0SM-01A	e637db43-508a-4a37-92e4-eea96b35b65b	289f5433-4834-401f-9361-efc8e883e630	34e4995d-256b-4c15-b690-139bd9eeeb90	Transcriptome Profiling		TCGA-A1-A0SM-01A-11R-A084-07
